Time,QR,Line,ESD
2021-12-29 10:08:59.733394+00:00,7352210450,Line1,'21.894885152578336
2021-12-29 10:09:01.890335+00:00,7352210450,Line1,'11.639542188495433
2021-12-29 10:09:04.038251+00:00,7352210450,Line1,'9.965200480073655
2021-12-29 10:09:06.187028+00:00,7352210450,Line1,'8.500151485204732
2021-12-29 10:09:08.365080+00:00,7352210450,Line1,'8.500151485204732
2021-12-29 10:09:10.533516+00:00,7352210450,Line1,'7.662980630993843
2021-12-29 10:09:12.730577+00:00,7352210450,Line1,'7.453687917441165
2021-12-29 10:09:14.900737+00:00,7352210450,Line1,'6.825809776782954
2021-12-29 10:09:17.056640+00:00,7352210450,Line1,'6.825809776782954
2021-12-29 10:09:19.221839+00:00,7352210450,Line1,'6.407224349677598
2021-12-29 10:09:21.387987+00:00,7352210450,Line1,'7.035102490335721
2021-12-29 10:09:23.552277+00:00,7352210450,Line1,'7.2443952038883985
2021-12-29 10:09:25.724920+00:00,7352210450,Line1,'7.453687917441165
2021-12-29 10:09:27.895047+00:00,7352210450,Line1,'7.035102490335721
2021-12-29 10:09:30.068049+00:00,7352210450,Line1,'6.616517063230276
2021-12-29 10:09:32.258227+00:00,7352210450,Line1,'6.825809776782954
2021-12-29 10:09:34.414259+00:00,7352210450,Line1,'6.616517063230276
2021-12-29 10:09:36.576693+00:00,7352210450,Line1,'6.407224349677598
2021-12-29 10:09:38.754767+00:00,7352210450,Line1,'6.407224349677598
2021-12-29 10:09:40.928022+00:00,7352210450,Line1,'6.616517063230276
2021-12-29 10:09:43.093618+00:00,7352210450,Line1,'6.616517063230276
2021-12-29 10:09:45.261835+00:00,7352210450,Line1,'6.1979316361248316
2021-12-29 10:09:47.423828+00:00,7352210450,Line1,'6.407224349677598
2021-12-29 10:09:49.592691+00:00,7352210450,Line1,'6.1979316361248316
2021-12-29 10:09:51.747382+00:00,7352210450,Line1,'5.570053495466709
2021-12-29 10:09:53.922982+00:00,7352210450,Line1,'5.779346209019387
2021-12-29 10:09:56.101018+00:00,7352210450,Line1,'5.151468068361265
2021-12-29 10:09:58.261837+00:00,7352210450,Line1,'5.570053495466709
2021-12-29 10:10:00.447989+00:00,7352210450,Line1,'5.779346209019387
2021-12-29 10:10:02.614948+00:00,7352210450,Line1,'5.570053495466709
2021-12-29 10:10:04.768574+00:00,7352210450,Line1,'5.570053495466709
2021-12-29 10:10:06.984038+00:00,7352210450,Line1,'4.523589927703142
2021-12-29 10:10:09.161834+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:10:11.302854+00:00,7352210450,Line1,'4.314297214150464
2021-12-29 10:10:13.475036+00:00,7352210450,Line1,'3.686419073492253
2021-12-29 10:10:15.652167+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:10:17.803170+00:00,7352210450,Line1,'9.128029625862855
2021-12-29 10:10:19.970140+00:00,7352210450,Line1,'8.081566058099288
2021-12-29 10:10:22.154274+00:00,7352210450,Line1,'7.035102490335721
2021-12-29 10:10:24.313143+00:00,7352210450,Line1,'5.570053495466709
2021-12-29 10:10:26.496755+00:00,7352210450,Line1,'4.942175354808587
2021-12-29 10:10:28.672175+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 10:10:30.843827+00:00,7352210450,Line1,'2.2213700786233304
2021-12-29 10:10:33.009563+00:00,7352210450,Line1,'1.5934919379651191
2021-12-29 10:10:35.171833+00:00,7352210450,Line1,'2.639955505728686
2021-12-29 10:10:37.332724+00:00,7352210450,Line1,'2.8492482192814528
2021-12-29 10:10:39.490632+00:00,7352210450,Line1,'3.477126359939575
2021-12-29 10:10:41.660377+00:00,7352210450,Line1,'3.2678336463868973
2021-12-29 10:10:43.831843+00:00,7352210450,Line1,'3.477126359939575
2021-12-29 10:10:45.994535+00:00,7352210450,Line1,'3.2678336463868973
2021-12-29 10:10:48.168211+00:00,7352210450,Line1,'2.639955505728686
2021-12-29 10:10:50.326922+00:00,7352210450,Line1,'2.8492482192814528
2021-12-29 10:10:52.489073+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:10:54.658805+00:00,7352210450,Line1,'3.2678336463868973
2021-12-29 10:10:56.823749+00:00,7352210450,Line1,'0.12844294309619642
2021-12-29 10:10:58.999964+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 10:11:01.152932+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 10:11:03.314470+00:00,7352210450,Line1,'0.9656137973069967
2021-12-29 10:11:05.483903+00:00,7352210450,Line1,'1.5934919379651191
2021-12-29 10:11:07.633868+00:00,7352210450,Line1,'1.8027846515178858
2021-12-29 10:11:09.803908+00:00,7352210450,Line1,'2.2213700786233304
2021-12-29 10:11:11.959519+00:00,7352210450,Line1,'2.4306627921760082
2021-12-29 10:11:14.117585+00:00,7352210450,Line1,'3.2678336463868973
2021-12-29 10:11:16.323763+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 10:11:18.482008+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 10:11:20.648234+00:00,7352210450,Line1,'1.8027846515178858
2021-12-29 10:11:22.827705+00:00,7352210450,Line1,'-3.220240473747271
2021-12-29 10:11:25.029244+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 10:11:27.209181+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 10:11:29.416139+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 10:11:31.596566+00:00,7352210450,Line1,'1.3841992244124413
2021-12-29 10:11:33.739763+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 10:11:35.905983+00:00,7352210450,Line1,'1.3841992244124413
2021-12-29 10:11:38.081633+00:00,7352210450,Line1,'1.5934919379651191
2021-12-29 10:11:40.251100+00:00,7352210450,Line1,'1.8027846515178858
2021-12-29 10:11:42.424178+00:00,7352210450,Line1,'2.0120773650705637
2021-12-29 10:11:44.591841+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:11:46.806778+00:00,7352210450,Line1,'3.0585409328341306
2021-12-29 10:11:48.997500+00:00,7352210450,Line1,'0.9656137973069967
2021-12-29 10:11:51.163023+00:00,7352210450,Line1,'2.4306627921760082
2021-12-29 10:11:53.331959+00:00,7352210450,Line1,'2.639955505728686
2021-12-29 10:11:55.535598+00:00,7352210450,Line1,'1.5934919379651191
2021-12-29 10:11:57.714088+00:00,7352210450,Line1,'4.73288264125582
2021-12-29 10:11:59.907198+00:00,7352210450,Line1,'2.8492482192814528
2021-12-29 10:12:02.084966+00:00,7352210450,Line1,'1.8027846515178858
2021-12-29 10:12:04.270377+00:00,7352210450,Line1,'2.2213700786233304
2021-12-29 10:12:06.455698+00:00,7352210450,Line1,'-0.08084977045657027
2021-12-29 10:12:08.631278+00:00,7352210450,Line1,'1.8027846515178858
2021-12-29 10:12:10.796604+00:00,7352210450,Line1,'2.4306627921760082
2021-12-29 10:12:12.978091+00:00,7352210450,Line1,'2.8492482192814528
2021-12-29 10:12:15.132295+00:00,7352210450,Line1,'2.639955505728686
2021-12-29 10:12:17.301752+00:00,7352210450,Line1,'6.1979316361248316
2021-12-29 10:12:19.489317+00:00,7352210450,Line1,'2.639955505728686
2021-12-29 10:12:21.663509+00:00,7352210450,Line1,'4.105004500597698
2021-12-29 10:12:23.870750+00:00,7352210450,Line1,'2.0120773650705637
2021-12-29 10:12:26.052516+00:00,7352210450,Line1,'5.151468068361265
2021-12-29 10:12:28.226475+00:00,7352210450,Line1,'3.2678336463868973
2021-12-29 10:12:30.415581+00:00,7352210450,Line1,'5.151468068361265
2021-12-29 10:12:32.637713+00:00,7352210450,Line1,'-4.685289468616283
2021-12-29 10:12:34.801261+00:00,7352210450,Line1,'2.2213700786233304
2021-12-29 10:12:36.945848+00:00,7352210450,Line1,'7.035102490335721
2021-12-29 10:12:39.107757+00:00,7352210450,Line1,'4.523589927703142
2021-12-29 10:12:41.303208+00:00,7352210450,Line1,'4.523589927703142
2021-12-29 10:12:43.523080+00:00,7352210450,Line1,'4.73288264125582
2021-12-29 10:12:45.702513+00:00,7352210450,Line1,'4.314297214150464
2021-12-29 10:12:47.863828+00:00,7352210450,Line1,'4.105004500597698
2021-12-29 10:12:50.040593+00:00,7352210450,Line1,'4.314297214150464
2021-12-29 10:12:52.271182+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:12:54.518667+00:00,7352210450,Line1,'4.314297214150464
2021-12-29 10:12:56.719631+00:00,7352210450,Line1,'4.105004500597698
2021-12-29 10:12:58.918519+00:00,7352210450,Line1,'4.314297214150464
2021-12-29 10:13:01.132133+00:00,7352210450,Line1,'4.73288264125582
2021-12-29 10:13:03.316280+00:00,7352210450,Line1,'4.314297214150464
2021-12-29 10:13:05.510744+00:00,7352210450,Line1,'4.523589927703142
2021-12-29 10:13:07.720873+00:00,7352210450,Line1,'4.523589927703142
2021-12-29 10:13:09.912780+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 10:13:12.106751+00:00,7352210450,Line1,'3.0585409328341306
2021-12-29 10:13:14.301523+00:00,7352210450,Line1,'3.686419073492253
